transaction_id,user_id,product_id,amount,date,zscore,amount_wins,year,month,day,payment_encoded,payment_type_Cash,payment_type_Credit Card,payment_type_Debit Card,payment_type_Net Banking,payment_type_UPI,payment_type_Wallet,spending_group,log_amount,amount_std,amount_minmax,name,age,gender,city,registration_date,product_name,category,price,stock,last_purchase,days_since_last_purchase,purchase_frequency,avg_monthly_spend,category_total_spend
T000754,U0158,P013,129.83,2024-11-28,1.3703826556581327,124.071,2024,11,28,2,False,False,True,False,False,False,High,4.873898770522785,2.2644810690455173,0.8566413928671722,Saanvi Khan,35,Female,Kolkata,2024-04-30,Product_013,Beauty,3354.37,155,2025-05-29,300,5,107.86500000000001,129.83
T000755,U0184,P012,51.97,2023-05-02,-0.34416575512553854,51.97,2023,5,2,4,False,False,False,False,True,False,Medium,3.9697257155564354,-0.26907194800905654,0.3100252737994945,Kiara Kulkarni,35,Other,Ghaziabad,2022-08-20,Product_012,Sports,4263.31,176,2025-05-29,300,4,54.525,109.05
T000756,U0006,P010,106.74,2023-10-18,0.8619197375359262,106.74,2023,10,18,0,True,False,False,False,False,False,High,4.6797209172523875,1.513135844748187,0.6945380511092389,Aarohi Mukherjee,30,Male,Thane,2023-08-27,Product_010,Sports,1315.44,77,2025-06-27,271,2,106.74,106.74
T000757,U0199,P008,67.06,2025-01-17,-0.01187015380617557,67.06,2025,1,17,0,True,False,False,False,False,False,Medium,4.22038966907276,0.2219544458691033,0.41596461668070767,Meera Roy,32,Male,Ghaziabad,2022-02-10,Product_008,Books,4534.16,161,2025-07-27,241,8,53.035,288.35
T000758,U0019,P024,71.81,2025-03-21,0.09272919054551254,71.81,2025,3,21,5,False,False,False,False,False,True,Medium,4.2878533084066195,0.3765187514304856,0.4493119910137602,Aarohi Ghosh,24,Other,Lucknow,2024-05-13,Product_024,Home,2509.0,267,2025-03-21,369,3,61.866666666666674,71.81
T000759,U0151,P007,76.85,2024-09-10,0.20371460013130355,76.85,2024,9,10,4,False,False,False,False,True,False,Medium,4.354783898280007,0.5405196145945625,0.48469531030609375,Kabir Kulkarni,34,Male,Patna,2024-03-12,Product_007,Books,2084.59,134,2025-03-26,364,8,88.11,263.46
T000760,U0083,P009,71.42,2025-06-13,0.08414103385137393,71.42,2025,6,13,2,False,False,True,False,False,False,Medium,4.282482504337495,0.363828208447551,0.4465739960685201,Arjun Khan,43,Male,Thane,2023-07-19,Product_009,Clothing,1799.44,163,2025-10-23,153,8,71.42,71.42
T000761,U0164,P032,80.29,2024-10-11,0.27946654635652635,80.29,2024,10,11,5,False,False,False,False,False,True,Medium,4.398023007758481,0.6524567116748061,0.5088458298230835,Muhammad Gupta,25,Male,Indore,2023-05-16,Product_032,Books,2913.02,176,2024-10-11,530,6,80.29,98.06
T000762,U0045,P046,121.21,2024-12-31,1.1805623718030687,121.21,2024,12,31,0,True,False,False,False,False,False,High,4.805740876449909,1.9839875292688611,0.7961246840775063,Sai Chopra,20,Male,Mumbai,2022-03-14,Product_046,Toys,4970.99,267,2025-04-10,349,8,121.21,184.1
T000763,U0058,P043,61.43,2023-12-26,-0.1358479030061765,61.43,2023,12,26,0,True,False,False,False,False,False,Medium,4.134045929073653,0.038755068961612196,0.37643920247121593,Meera Joshi,29,Male,Nagpur,2024-07-13,Product_043,Home,3416.65,309,2025-05-02,327,4,61.43,61.43
T000764,U0097,P020,83.55,2024-08-26,0.35125472795368473,83.55,2024,8,26,5,False,False,False,False,False,True,Medium,4.4373430753445895,0.7585366350706176,0.5317326593653467,Aarohi Nair,34,Male,Hyderabad,2024-06-17,Product_020,Toys,1595.75,428,2025-09-08,198,5,83.55,146.74
T000765,U0033,P012,51.74,2023-01-04,-0.3492305654836202,51.74,2023,1,4,5,False,False,False,False,False,True,Medium,3.965374180925141,-0.2765561143836076,0.3084105588317888,Ishaan Amin,31,Male,Visakhapatnam,2024-07-23,Product_012,Sports,4263.31,176,2025-02-03,415,7,54.465,51.74
T000766,U0180,P037,129.55,2023-03-08,1.3642167995700332,124.071,2023,3,8,3,False,False,False,True,False,False,High,4.871756295145138,2.255369909980846,0.8546756529064871,Reyansh Verma,53,Female,Bhopal,2022-04-27,Product_037,Clothing,1750.62,496,2025-10-13,163,6,55.84333333333334,190.78
T000767,U0047,P039,36.39,2024-03-28,-0.6872516045990755,36.39,2024,3,28,4,False,False,False,False,True,False,Low,3.6214032889890224,-0.7760428702503904,0.20064588598708227,Anaya Gupta,28,Other,Kolkata,2022-10-13,Product_039,Grocery,4167.72,453,2025-10-04,172,4,44.465,86.52000000000001
T000769,U0037,P022,53.3,2023-06-09,-0.3148779387070659,53.3,2023,6,9,5,False,False,False,False,False,True,Medium,3.9945242269398897,-0.22579394245186957,0.3193625386127492,Aarav Patel,33,Female,Surat,2022-09-03,Product_022,Electronics,3207.91,466,2025-04-02,357,4,53.3,53.3
T000770,U0061,P023,23.14,2023-12-10,-0.9790287230537844,23.14,2023,12,10,4,False,False,False,False,True,False,Low,3.1838702156693857,-1.207195933132141,0.10762426284751475,Aarohi Joshi,28,Male,Chennai,2022-10-31,Product_023,Books,1984.98,450,2025-06-28,270,6,23.14,78.55
T000771,U0163,P006,58.96,2024-11-18,-0.1902395620690543,58.96,2024,11,18,5,False,False,False,False,False,True,Medium,4.093677673234397,-0.041618369930306556,0.3590985678180286,Sara Khan,41,Other,Mumbai,2023-06-14,Product_006,Clothing,3250.7,481,2025-01-23,426,6,58.96,58.96
T000772,U0115,P001,36.28,2024-03-05,-0.6896739052051146,36.28,2024,3,5,4,False,False,False,False,True,False,Low,3.6184569898173904,-0.7796222541686539,0.19987363100252736,Aarav Verma,30,Male,Bhopal,2023-09-18,Product_001,Grocery,264.89,371,2025-10-15,161,6,36.28,118.68
T000773,U0064,P045,90.41,2024-12-18,0.5023182021121227,90.41,2024,12,18,1,False,True,False,False,False,False,Medium,4.515354881665727,0.981760032155056,0.5798932884021342,Ira Amin,22,Male,Delhi,2024-09-10,Product_045,Grocery,992.11,139,2025-03-15,375,7,90.41,90.41
T000774,U0066,P007,36.91,2023-01-03,-0.6758007290068908,36.91,2023,1,3,5,False,False,False,False,False,True,Low,3.635214929528243,-0.7591221462731444,0.20429654591406904,Aditya Ghosh,42,Female,Hyderabad,2024-08-22,Product_007,Books,2084.59,134,2025-10-01,175,3,36.91,36.91
T000775,U0013,P025,41.77,2025-05-09,-0.5687790840491634,41.77,2025,5,9,3,False,False,False,True,False,False,Low,3.7558369222388173,-0.6009784567934984,0.2384161752316765,Diya Chopra,33,Male,Bengaluru,2022-02-16,Product_025,Electronics,1408.97,272,2025-05-09,320,3,41.77,130.69
T000776,U0043,P027,17.57,2025-02-14,-1.101685217377764,21.137,2025,2,14,3,False,False,False,True,False,False,Low,2.9215473753646144,-1.3884429188114882,0.06852007862959843,Ira Roy,31,Male,Kolkata,2022-08-19,Product_027,Toys,2241.45,134,2025-05-12,317,5,36.575,17.57
T000777,U0090,P035,41.62,2023-07-27,-0.5720822212392168,41.62,2023,7,27,3,False,False,False,True,False,False,Low,3.752323626670471,-0.605859434863858,0.23736310025273796,Sai Iyer,36,Male,Indore,2022-01-26,Product_035,Sports,2998.97,82,2025-03-13,377,5,41.62,41.62
T000778,U0123,P037,12.75,2024-04-06,-1.207826025751477,21.137,2024,4,6,5,False,False,False,False,False,True,Low,2.6210388241125804,-1.5452850141390382,0.034681269306374614,Aarohi Roy,43,Male,Bhopal,2023-04-06,Product_037,Clothing,1750.62,496,2025-03-26,364,7,12.75,12.75
T000779,U0042,P029,21.11,2023-03-10,-1.023731179692506,21.137,2023,3,10,1,False,True,False,False,False,False,Low,3.096029994869355,-1.2732518363510055,0.09337264813254703,Muhammad Singh,33,Female,Kanpur,2023-03-25,Product_029,Clothing,128.31,289,2025-10-11,165,3,37.230000000000004,74.46000000000001
T000780,U0076,P002,86.16,2024-06-18,0.4087293150606123,86.16,2024,6,18,4,False,False,False,False,True,False,Medium,4.467745510076419,0.8434656534948719,0.5500561639988767,Ira Sharma,38,Other,Vadodara,2022-11-03,Product_002,Grocery,605.91,150,2025-10-13,163,6,86.16,86.16
T000781,U0027,P005,87.49,2023-12-15,0.43801713147908494,87.49,2023,12,15,4,False,False,False,False,True,False,Medium,4.482889551279259,0.8867436590520589,0.5593934288121314,Vihaan Reddy,22,Other,Pune,2024-03-22,Product_005,Books,1178.99,18,2024-12-25,455,4,78.43,87.49
T000782,U0097,P011,70.48,2023-06-03,0.06344137412703992,70.48,2023,6,3,5,False,False,False,False,False,True,Medium,4.2694176902912275,0.3332407458732986,0.4399747262005055,Aarohi Nair,34,Male,Hyderabad,2024-06-17,Product_011,Electronics,1410.29,28,2025-09-08,198,5,70.48,70.48
T000783,U0141,P006,30.56,2025-09-15,-0.8156335367191474,30.56,2025,9,15,4,False,False,False,False,True,False,Low,3.4518904959776733,-0.9657502179183607,0.15971637180567258,Anaya Nair,33,Female,Jaipur,2024-02-10,Product_006,Clothing,3250.7,481,2025-09-15,191,9,89.925,186.62
T000784,U0181,P002,53.06,2023-12-04,-0.32016295821115104,53.06,2023,12,4,3,False,False,False,True,False,False,Medium,3.9900945408483017,-0.23360350736444452,0.3176776186464476,Aditya Bose,37,Female,Bengaluru,2023-08-14,Product_002,Grocery,605.91,150,2023-12-04,842,4,53.06,116.47
T000785,U0156,P028,54.48,2023-04-20,-0.2888932594786465,54.48,2023,4,20,2,False,False,True,False,False,False,Medium,4.016022595446631,-0.187396914965042,0.3276467284470654,Reyansh Amin,26,Other,Jaipur,2023-09-23,Product_028,Home,3602.11,250,2024-08-09,593,4,54.48,104.47
T000786,U0026,P022,27.25,2024-01-25,-0.8885227640463238,27.25,2024,1,25,2,False,False,True,False,False,False,Low,3.34109345759245,-1.0734571340042924,0.13647851727042964,Ira Joshi,32,Male,Delhi,2024-05-31,Product_022,Electronics,3207.91,466,2024-03-16,739,5,41.225,27.25
T000787,U0105,P045,134.56,2024-06-27,1.4745415817178134,124.071,2024,6,27,0,True,False,False,False,False,False,High,4.909414346738851,2.4183945775308513,0.8898483572030329,Kabir Amin,30,Female,Indore,2022-12-01,Product_045,Grocery,992.11,139,2025-05-10,319,6,134.56,134.56
T000788,U0170,P019,92.43,2024-05-01,0.5468004496048409,92.43,2024,5,1,4,False,False,False,False,True,False,Medium,4.537212492804865,1.0474905368358969,0.5940746981185061,Diya Roy,25,Female,Surat,2022-09-15,Product_019,Home,523.79,441,2025-06-24,274,5,92.43,115.33000000000001
T000789,U0025,P004,47.82,2025-10-02,-0.4355525507170134,47.82,2025,10,2,3,False,False,False,True,False,False,Low,3.888140064964814,-0.40411234128900103,0.280890199382196,Saanvi Bose,27,Female,Kolkata,2022-05-22,Product_004,Toys,2600.12,229,2025-10-02,174,6,44.795,86.45
T000790,U0040,P004,55.49,2023-01-08,-0.26665213573228747,55.49,2023,1,8,4,False,False,False,False,True,False,Medium,4.034063631337171,-0.1545316626246216,0.33473743330525135,Meera Kapoor,33,Male,Jaipur,2023-06-25,Product_004,Toys,2600.12,229,2025-07-09,259,3,55.49,55.49
T000791,U0110,P006,61.87,2025-09-10,-0.12615870058202017,61.87,2025,9,10,4,False,False,False,False,True,False,Medium,4.14106910239497,0.05307260463466648,0.3795282224094355,Saanvi Kulkarni,31,Other,Lucknow,2023-04-22,Product_006,Clothing,3250.7,481,2025-09-10,196,5,61.87,103.32
T000792,U0052,P007,16.04,2024-02-28,-1.1353772167163076,21.137,2024,2,28,1,False,True,False,False,False,False,Low,2.8355635214011694,-1.4382288951291546,0.05777871384442571,Vivaan Patel,28,Male,Nagpur,2024-01-16,Product_007,Books,2084.59,134,2025-10-08,168,12,16.04,122.91999999999999
T000793,U0044,P041,47.07,2023-06-17,-0.4520682366672799,47.07,2023,6,17,4,False,False,False,False,True,False,Low,3.8726582819058692,-0.42851723164079825,0.27562482448750353,Aditya Nair,29,Male,Patna,2023-07-22,Product_041,Home,3218.83,273,2025-09-27,179,7,47.07,251.8
T000794,U0122,P008,36.26,2025-03-25,-0.6901143234971218,36.26,2025,3,25,4,False,False,False,False,True,False,Low,3.6179203651734424,-0.780273051244702,0.19973322100533555,Myra Kulkarni,24,Other,Visakhapatnam,2023-03-13,Product_008,Books,4534.16,161,2025-03-25,365,3,36.26,36.26
T000795,U0121,P032,29.93,2024-06-26,-0.8295067129173713,29.93,2024,6,26,5,False,False,False,False,False,True,Low,3.4317265866969784,-0.9862503258138704,0.15529345689413085,Ira Kapoor,38,Other,Lucknow,2024-08-30,Product_032,Books,2913.02,176,2025-08-18,219,7,33.63,79.14
T000796,U0024,P042,46.12,2025-03-04,-0.4729881055376176,46.12,2025,3,4,0,True,False,False,False,False,False,Low,3.8526975393433314,-0.4594300927530748,0.26895534962089296,Aarohi Kapoor,20,Female,Patna,2023-03-15,Product_042,Home,4406.39,59,2025-08-03,234,10,39.730000000000004,46.12
T000798,U0048,P029,80.2,2024-06-23,0.2774846640424943,80.2,2024,6,23,1,False,True,False,False,False,False,Medium,4.396915247167632,0.6495281248325903,0.5082139848357203,Meera Das,40,Other,Ahmedabad,2024-01-11,Product_029,Clothing,128.31,289,2025-08-27,210,4,65.87,80.2
T000799,U0113,P030,38.76,2024-04-08,-0.6350620369962333,38.76,2024,4,8,4,False,False,False,False,True,False,Low,3.6828613817883733,-0.6989234167387113,0.21728447065431056,Ira Kulkarni,32,Female,Bengaluru,2024-04-18,Product_030,Home,685.55,28,2024-04-08,716,3,38.76,102.41999999999999
T000800,U0069,P037,76.98,2023-11-06,0.20657731902934995,76.98,2023,11,6,1,False,True,False,False,False,False,Medium,4.356452383554451,0.5447497955888744,0.4856079752878405,Ira Nair,34,Female,Chennai,2023-11-17,Product_037,Clothing,1750.62,496,2023-11-06,870,5,76.98,108.65
T000801,U0193,P045,126.42,2023-07-18,1.2952913368709205,124.071,2023,7,18,5,False,False,False,False,False,True,High,4.847488716688342,2.1535201675793463,0.8327014883459702,Ishaan Chopra,33,Other,Chennai,2023-03-12,Product_045,Grocery,992.11,139,2025-02-25,393,5,126.42,126.42
T000802,U0022,P043,95.09,2025-04-27,0.6053760824417861,95.09,2025,4,27,4,False,False,False,False,True,False,Medium,4.5652852522891765,1.1340465479502708,0.6127492277450155,Anaya Das,30,Other,Bhopal,2023-02-10,Product_043,Home,3416.65,309,2025-04-27,332,5,95.09,134.29000000000002
T000803,U0194,P038,56.59,2023-05-05,-0.2424291296718965,56.59,2023,5,5,2,False,False,True,False,False,False,Medium,4.053348941518581,-0.11873782344198563,0.34245998315080034,Vihaan Kapoor,22,Male,Ahmedabad,2024-07-19,Product_038,Home,393.65,58,2025-03-24,366,5,56.59,56.59
T000804,U0100,P034,37.03,2025-08-30,-0.673158219254848,37.03,2025,8,30,3,False,False,False,True,False,False,Low,3.638375321940168,-0.7552173638168568,0.20513900589721987,Anaya Mukherjee,30,Other,Visakhapatnam,2022-04-29,Product_034,Books,474.01,362,2025-08-30,207,7,37.03,84.14
T000805,U0147,P016,83.01,2024-09-04,0.339363434069493,83.01,2024,9,4,3,False,False,False,True,False,False,Medium,4.4309358393767555,0.7409651140173239,0.5279415894411682,Ishaan Mehta,22,Male,Ghaziabad,2023-09-14,Product_016,Books,807.27,58,2025-10-25,151,12,83.01,257.28
T000806,U0021,P026,69.14,2023-03-13,0.03393334856256361,69.14,2023,3,13,5,False,False,False,False,False,True,Medium,4.2504932447120325,0.2896373417780875,0.43056725638865484,Ishaan Gupta,43,Male,Patna,2024-06-16,Product_026,Beauty,3490.97,332,2024-07-16,617,4,69.14,117.85
T000807,U0129,P037,93.42,2023-10-29,0.5686011550591925,93.42,2023,10,29,0,True,False,False,False,False,False,Medium,4.54775291511814,1.079704992100269,0.6010249929795002,Arjun Das,32,Male,Indore,2023-02-22,Product_037,Clothing,1750.62,496,2025-03-01,389,7,115.055,93.42
T000808,U0031,P049,79.93,2023-12-21,0.2715390171003984,79.93,2023,12,21,3,False,False,False,True,False,False,Medium,4.393584583507611,0.6407423643059434,0.5063184498736311,Aarohi Khan,27,Other,Lucknow,2022-04-25,Product_049,Home,1701.17,159,2023-12-21,825,3,79.93,111.39000000000001
T000809,U0043,P014,102.49,2023-09-16,0.7683308504844159,102.49,2023,9,16,2,False,False,True,False,False,False,High,4.639474989680082,1.3748414660880028,0.6647009267059815,Ira Roy,31,Male,Kolkata,2022-08-19,Product_014,Beauty,3844.95,467,2025-05-12,317,5,102.49,102.49
T000810,U0011,P028,39.6,2025-06-10,-0.6165644687319347,39.6,2025,6,10,1,False,True,False,False,False,False,Low,3.703768066607687,-0.6715899395446984,0.2231816905363662,Myra Kapoor,28,Male,Nagpur,2022-03-22,Product_028,Home,3602.11,250,2025-06-10,288,4,64.58666666666666,153.57
T000811,U0052,P041,120.35,2024-06-12,1.1616243852467631,120.35,2024,6,12,2,False,False,True,False,False,False,High,4.79867893217261,1.9560032549988002,0.7900870541982589,Vivaan Patel,28,Male,Nagpur,2024-01-16,Product_041,Home,3218.83,273,2025-10-08,168,12,113.615,191.44
T000812,U0082,P047,61.47,2023-06-28,-0.1349670664221623,61.47,2023,6,28,1,False,True,False,False,False,False,Medium,4.134686441505479,0.040056663113708015,0.37672002246559955,Ishaan Verma,34,Male,Lucknow,2024-02-29,Product_047,Electronics,1846.57,300,2025-10-02,174,7,61.47,61.47
T000814,U0071,P034,36.11,2023-01-26,-0.693417460687175,36.11,2023,1,26,3,False,False,False,True,False,False,Low,3.613886475072506,-0.7851540293150614,0.19868014602639705,Kabir Roy,34,Female,Bengaluru,2022-01-10,Product_034,Books,474.01,362,2024-09-03,568,8,36.11,36.11
T000816,U0029,P027,61.48,2023-10-31,-0.1347468572761588,61.48,2023,10,31,2,False,False,True,False,False,False,Medium,4.1348465055314305,0.040382061651731915,0.37679022746419544,Sara Roy,27,Other,Jaipur,2024-09-21,Product_027,Toys,2241.45,134,2025-10-08,168,3,57.11,88.32
T000817,U0146,P038,36.93,2023-07-25,-0.6753603107148836,36.93,2023,7,25,0,True,False,False,False,False,False,Low,3.6357423557008075,-0.7584713491970965,0.20443695591126088,Meera Patel,38,Other,Chennai,2023-04-22,Product_038,Home,393.65,58,2024-11-10,500,4,36.93,36.93
T000818,U0028,P037,40.84,2024-08-08,-0.5892585346274939,40.84,2024,8,8,1,False,True,False,False,False,False,Low,3.7338528197566676,-0.6312405208297269,0.23188711036225781,Kiara Kulkarni,35,Male,Nagpur,2023-01-26,Product_037,Clothing,1750.62,496,2025-08-23,214,8,61.035000000000004,101.33000000000001
T000819,U0138,P023,45.05,2024-06-24,-0.49655048415999786,45.05,2024,6,24,3,False,False,False,True,False,False,Low,3.829727762701316,-0.4942477363216388,0.2614434147711317,Aadhya Chopra,29,Other,Mumbai,2022-03-27,Product_023,Books,1984.98,450,2025-07-25,243,4,45.05,45.05
T000820,U0099,P042,70.42,2025-08-26,0.062120119251018534,70.42,2025,8,26,3,False,False,False,True,False,False,Medium,4.268577942166303,0.3312883546451547,0.4395534962089301,Vihaan Kulkarni,32,Female,Kanpur,2024-01-17,Product_042,Home,4406.39,59,2025-08-26,211,5,70.42,136.82
T000821,U0010,P012,74.72,2025-04-05,0.15681005203254667,74.72,2025,4,5,4,False,False,False,False,True,False,Medium,4.327042326341122,0.47120972599545863,0.46974164560516707,Diya Kulkarni,36,Female,Delhi,2024-01-18,Product_012,Sports,4263.31,176,2025-04-05,354,4,74.72,74.72
T000822,U0037,P040,38.7,2025-04-02,-0.6363832918722545,38.7,2025,4,2,0,True,False,False,False,False,False,Low,3.681351187693145,-0.700875807966855,0.21686324066273518,Aarav Patel,33,Female,Surat,2022-09-03,Product_040,Grocery,4011.76,36,2025-04-02,357,4,38.7,38.7
T000823,U0010,P026,53.81,2024-05-01,-0.3036472722608845,53.81,2024,5,1,4,False,False,False,False,True,False,Medium,4.003872659058025,-0.2091986170126473,0.32294299354114014,Diya Kulkarni,36,Female,Delhi,2024-01-18,Product_026,Beauty,3490.97,332,2025-04-05,354,4,53.81,53.81
T000826,U0080,P018,70.94,2023-07-21,0.07357099484320326,70.94,2023,7,21,3,False,False,False,True,False,False,Medium,4.275832438267478,0.3482090786224007,0.44320415613591685,Ishaan Amin,18,Female,Jaipur,2024-07-16,Product_018,Electronics,2390.82,158,2025-04-15,344,7,70.94,101.83
T000827,U0059,P009,55.86,2025-06-26,-0.258504397330156,55.86,2025,6,26,4,False,False,False,False,True,False,Medium,4.040592106222854,-0.14249191671773503,0.33733501825329965,Vivaan Iyer,34,Female,Mumbai,2023-02-04,Product_009,Clothing,1799.44,163,2025-08-31,206,5,41.215,144.87
T000828,U0199,P021,58.68,2025-05-03,-0.19640541815715382,58.68,2025,5,3,4,False,False,False,False,True,False,Medium,4.088996955895506,-0.050729528994977555,0.3571328278573434,Meera Roy,32,Male,Ghaziabad,2022-02-10,Product_021,Books,3055.12,169,2025-07-27,241,8,58.68,288.35
T000829,U0155,P042,78.89,2024-01-20,0.2486372659160287,78.89,2024,1,20,1,False,True,False,False,False,False,Medium,4.380650688493951,0.6069009163514512,0.4990171300196574,Diya Roy,34,Other,Ahmedabad,2023-03-22,Product_042,Home,4406.39,59,2025-03-23,367,5,78.89,78.89
T000830,U0114,P014,29.56,2025-09-19,-0.8376544513195028,29.56,2025,9,19,3,False,False,False,True,False,False,Low,3.4196919642983197,-0.998290071720757,0.15269587194608256,Sai Singh,51,Male,Chennai,2022-05-31,Product_014,Beauty,3844.95,467,2025-09-19,187,7,35.443333333333335,29.56
T000831,U0195,P034,46.79,2023-04-26,-0.45823409275537946,46.79,2023,4,26,4,False,False,False,False,True,False,Low,3.866816412590067,-0.4376283907054692,0.2736590845268183,Ishaan Reddy,33,Male,Delhi,2022-06-19,Product_034,Books,474.01,362,2025-01-29,420,4,46.79,108.28
T000832,U0132,P011,20.06,2024-09-29,-1.046853140022879,21.137,2024,9,29,1,False,True,False,False,False,False,Low,3.0473755067058295,-1.3074186828435217,0.08600112327997753,Aarav Chopra,32,Female,Bhopal,2022-01-07,Product_011,Electronics,1410.29,28,2025-08-27,210,6,47.52,20.06
T000833,U0182,P033,69.38,2023-10-05,0.03921836806664879,69.38,2023,10,5,3,False,False,False,True,False,False,Medium,4.253909131893439,0.2974469066906624,0.43225217635495644,Vivaan Reddy,25,Male,Patna,2024-08-29,Product_033,Clothing,3874.48,45,2025-10-28,148,11,97.62,236.67
T000834,U0200,P034,80.5,2023-03-01,0.28409093842260086,80.5,2023,3,1,0,True,False,False,False,False,False,Medium,4.400603020246817,0.6592900809733091,0.5103201347935973,Kiara Nair,22,Other,Jaipur,2022-01-27,Product_034,Books,474.01,362,2025-08-24,213,6,80.5,80.5
T000835,U0045,P013,40.86,2023-04-29,-0.5888181163354869,40.86,2023,4,29,2,False,False,True,False,False,False,Low,3.7343307170178535,-0.6305897237536792,0.23202752035944957,Sai Chopra,20,Male,Mumbai,2022-03-14,Product_013,Beauty,3354.37,155,2025-04-10,349,8,52.114999999999995,120.96
T000836,U0064,P003,140.39,2023-04-14,1.602923513837885,124.071,2023,4,14,3,False,False,False,True,False,False,High,4.951522029603749,2.608101925198821,0.9307778713844425,Ira Amin,22,Male,Delhi,2024-09-10,Product_003,Beauty,3027.98,127,2025-03-15,375,7,140.39,140.39
T000837,U0093,P046,26.17,2024-07-15,-0.9123053518147076,26.17,2024,7,15,2,False,False,True,False,False,False,Low,3.3021134234382563,-1.1086001761108804,0.12889637742207244,Meera Ghosh,26,Male,Thane,2022-12-25,Product_046,Toys,4970.99,267,2024-07-15,618,3,26.17,26.17
T000838,U0095,P030,22.68,2025-03-23,-0.9891583437699479,22.68,2025,3,23,0,True,False,False,False,False,False,Low,3.164630810015805,-1.2221642658812433,0.10439483291210334,Muhammad Bose,28,Female,Jaipur,2024-06-04,Product_030,Home,685.55,28,2025-03-23,367,5,22.68,112.00999999999999
T000839,U0163,P008,62.47,2023-03-04,-0.1129461518218069,62.47,2023,3,4,5,False,False,False,False,False,True,Medium,4.150567353318379,0.07259651691610429,0.3837405223251895,Sara Khan,41,Other,Mumbai,2023-06-14,Product_008,Books,4534.16,161,2025-01-23,426,6,62.47,62.47
T000840,U0062,P024,102.34,2025-07-02,0.7650277132943627,102.34,2025,7,2,3,False,False,False,True,False,False,High,4.638024522859038,1.3699604880176437,0.663647851727043,Muhammad Verma,30,Other,Vadodara,2022-03-04,Product_024,Home,2509.0,267,2025-07-02,266,7,66.245,102.34
T000841,U0046,P031,149.96,2024-12-17,1.8136636665632866,124.071,2024,12,17,0,True,False,False,False,False,False,High,5.0170149010602945,2.919508326087754,0.997964055040719,Vivaan Ghosh,26,Male,Delhi,2024-05-30,Product_031,Grocery,3035.94,111,2025-10-08,168,3,149.96,149.96
T000842,U0089,P011,41.46,2023-07-05,-0.5756055675752736,41.46,2023,7,5,4,False,False,False,False,True,False,Low,3.74856245627511,-0.6110658114722413,0.2362398202752036,Kiara Kulkarni,27,Other,Ahmedabad,2024-08-05,Product_011,Electronics,1410.29,28,2025-02-11,407,7,41.46,123.55000000000001
T000843,U0073,P002,104.29,2023-04-12,0.8079684967650558,104.29,2023,4,12,3,False,False,False,True,False,False,High,4.656718447868668,1.4334132029323166,0.6773378264532435,Aarohi Das,31,Other,Jaipur,2022-05-16,Product_002,Grocery,605.91,150,2025-10-16,160,5,104.29,104.29
T000844,U0042,P037,53.35,2024-03-29,-0.313776892977048,53.35,2024,3,29,2,False,False,True,False,False,False,Medium,3.9954446135672184,-0.2241669497617496,0.3197135636057287,Muhammad Singh,33,Female,Kanpur,2023-03-25,Product_037,Clothing,1750.62,496,2025-10-11,165,3,37.230000000000004,74.46000000000001
T000845,U0166,P015,49.23,2024-02-28,-0.4045030611305123,49.23,2024,2,28,5,False,False,False,False,False,True,Low,3.9166124577619534,-0.3582311474276224,0.2907891041842179,Meera Roy,35,Male,Bengaluru,2022-10-29,Product_015,Books,2286.25,251,2025-01-11,438,4,49.23,132.34
T000846,U0069,P042,92.78,2023-02-11,0.5545077697149651,92.78,2023,2,11,3,False,False,False,True,False,False,Medium,4.5409516136614405,1.0588794856667354,0.5965318730693625,Ira Nair,34,Female,Chennai,2023-11-17,Product_042,Home,4406.39,59,2023-11-06,870,5,92.78,92.78
T000847,U0200,P050,80.75,2023-01-19,0.2895961670726897,80.75,2023,1,19,5,False,False,False,False,False,True,Medium,4.403665809777363,0.6674250444239082,0.5120752597584948,Kiara Nair,22,Other,Jaipur,2022-01-27,Product_050,Toys,2833.37,45,2025-08-24,213,6,59.7,80.75
T000848,U0122,P009,21.2,2023-12-21,-1.0217492973784739,21.2,2023,12,21,5,False,False,False,False,False,True,Low,3.100092288878234,-1.27032324950879,0.09400449311991013,Myra Kulkarni,24,Other,Visakhapatnam,2023-03-13,Product_009,Clothing,1799.44,163,2025-03-25,365,3,21.2,97.01
T000849,U0154,P001,132.41,2024-05-31,1.4271966153270492,124.071,2024,5,31,2,False,False,True,False,False,False,High,4.893427093190715,2.348433891855699,0.8747542825049143,Kiara Joshi,33,Male,Indore,2024-09-10,Product_001,Grocery,264.89,371,2024-05-31,663,1,132.41,132.41
T000850,U0156,P020,124.97,2024-07-17,1.2633610107004052,124.071,2024,7,17,5,False,False,False,False,False,True,High,4.836043783364212,2.106337379565871,0.8225217635495647,Reyansh Amin,26,Other,Jaipur,2023-09-23,Product_020,Toys,1595.75,428,2024-08-09,593,4,87.48,124.97
T000851,U0109,P025,37.51,2025-07-29,-0.6625881802466775,37.51,2025,7,29,4,False,False,False,False,True,False,Low,3.6509179478268177,-0.7395982339917067,0.20850884582982307,Aarav Singh,34,Female,Chennai,2023-03-17,Product_025,Electronics,1408.97,272,2025-07-29,239,3,37.51,37.51
